RUN	hammertime.GatlingSimulationTest	gatlingsimulationtest	1584631304102	 	3.3.1
USER	Slaying the dragon	459	END	1584631327710	1584631351462
USER	Slaying the dragon	934	START	1584631351462	1584631351462
REQUEST	460		Blocking attack	1584631327761	1584631351494	OK	 
USER	Slaying the dragon	935	START	1584631351511	1584631351511
USER	Slaying the dragon	460	END	1584631327760	1584631351522
USER	Slaying the dragon	936	START	1584631351560	1584631351560
USER	Slaying the dragon	937	START	1584631351611	1584631351611
USER	Slaying the dragon	938	START	1584631351661	1584631351661
USER	Slaying the dragon	939	START	1584631351710	1584631351710
USER	Slaying the dragon	940	START	1584631351762	1584631351762
USER	Slaying the dragon	941	START	1584631351811	1584631351811
USER	Slaying the dragon	942	START	1584631351851	1584631351851
USER	Slaying the dragon	943	START	1584631351901	1584631351901
USER	Slaying the dragon	944	START	1584631351950	1584631351950
USER	Slaying the dragon	945	START	1584631352000	1584631352000
USER	Slaying the dragon	946	START	1584631352051	1584631352051
REQUEST	461		Blocking attack	1584631327811	1584631352076	OK	 
REQUEST	462		Blocking attack	1584631327852	1584631352087	OK	 
USER	Slaying the dragon	461	END	1584631327811	1584631352101
USER	Slaying the dragon	947	START	1584631352101	1584631352101
USER	Slaying the dragon	462	END	1584631327851	1584631352111
REQUEST	463		Blocking attack	1584631327902	1584631352126	OK	 
USER	Slaying the dragon	463	END	1584631327901	1584631352151
USER	Slaying the dragon	948	START	1584631352151	1584631352151
REQUEST	464		Blocking attack	1584631327950	1584631352180	OK	 
USER	Slaying the dragon	949	START	1584631352201	1584631352201
USER	Slaying the dragon	464	END	1584631327950	1584631352209
USER	Slaying the dragon	950	START	1584631352250	1584631352250
REQUEST	465		Blocking attack	1584631328000	1584631352265	OK	 
USER	Slaying the dragon	465	END	1584631328000	1584631352290
REQUEST	466		Blocking attack	1584631328051	1584631352297	OK	 
USER	Slaying the dragon	951	START	1584631352301	1584631352301
USER	Slaying the dragon	466	END	1584631328050	1584631352321
REQUEST	467		Blocking attack	1584631328102	1584631352339	OK	 
USER	Slaying the dragon	952	START	1584631352351	1584631352351
USER	Slaying the dragon	467	END	1584631328102	1584631352361
USER	Slaying the dragon	953	START	1584631352400	1584631352400
REQUEST	468		Blocking attack	1584631328153	1584631352400	OK	 
USER	Slaying the dragon	468	END	1584631328152	1584631352430
REQUEST	469		Blocking attack	1584631328201	1584631352441	OK	 
USER	Slaying the dragon	954	START	1584631352450	1584631352450
USER	Slaying the dragon	469	END	1584631328200	1584631352461
REQUEST	470		Blocking attack	1584631328252	1584631352500	OK	 
USER	Slaying the dragon	955	START	1584631352500	1584631352500
USER	Slaying the dragon	470	END	1584631328251	1584631352522
USER	Slaying the dragon	956	START	1584631352551	1584631352551
USER	Slaying the dragon	957	START	1584631352601	1584631352601
USER	Slaying the dragon	958	START	1584631352652	1584631352652
USER	Slaying the dragon	959	START	1584631352701	1584631352701
USER	Slaying the dragon	960	START	1584631352751	1584631352751
USER	Slaying the dragon	961	START	1584631352799	1584631352799
USER	Slaying the dragon	962	START	1584631352861	1584631352861
USER	Slaying the dragon	963	START	1584631352910	1584631352910
USER	Slaying the dragon	964	START	1584631352960	1584631352960
USER	Slaying the dragon	965	START	1584631353009	1584631353009
USER	Slaying the dragon	966	START	1584631353060	1584631353060
REQUEST	471		Blocking attack	1584631328300	1584631353078	OK	 
REQUEST	472		Blocking attack	1584631328352	1584631353093	OK	 
USER	Slaying the dragon	471	END	1584631328300	1584631353100
USER	Slaying the dragon	967	START	1584631353110	1584631353110
USER	Slaying the dragon	472	END	1584631328351	1584631353121
REQUEST	473		Blocking attack	1584631328401	1584631353129	OK	 
USER	Slaying the dragon	473	END	1584631328401	1584631353150
USER	Slaying the dragon	968	START	1584631353160	1584631353160
REQUEST	474		Blocking attack	1584631328450	1584631353182	OK	 
USER	Slaying the dragon	474	END	1584631328450	1584631353211
USER	Slaying the dragon	969	START	1584631353210	1584631353210
USER	Slaying the dragon	970	START	1584631353261	1584631353261
REQUEST	475		Blocking attack	1584631328501	1584631353266	OK	 
USER	Slaying the dragon	475	END	1584631328500	1584631353291
REQUEST	476		Blocking attack	1584631328551	1584631353302	OK	 
USER	Slaying the dragon	971	START	1584631353310	1584631353310
USER	Slaying the dragon	476	END	1584631328551	1584631353332
REQUEST	477		Blocking attack	1584631328600	1584631353343	OK	 
USER	Slaying the dragon	972	START	1584631353360	1584631353360
USER	Slaying the dragon	477	END	1584631328600	1584631353372
REQUEST	478		Blocking attack	1584631328651	1584631353403	OK	 
USER	Slaying the dragon	973	START	1584631353410	1584631353410
USER	Slaying the dragon	478	END	1584631328650	1584631353432
REQUEST	479		Blocking attack	1584631328702	1584631353446	OK	 
USER	Slaying the dragon	974	START	1584631353460	1584631353460
USER	Slaying the dragon	479	END	1584631328702	1584631353470
REQUEST	480		Blocking attack	1584631328750	1584631353502	OK	 
USER	Slaying the dragon	975	START	1584631353512	1584631353512
USER	Slaying the dragon	480	END	1584631328750	1584631353530
USER	Slaying the dragon	976	START	1584631353560	1584631353560
USER	Slaying the dragon	977	START	1584631353610	1584631353610
USER	Slaying the dragon	978	START	1584631353660	1584631353660
USER	Slaying the dragon	979	START	1584631353710	1584631353710
USER	Slaying the dragon	980	START	1584631353761	1584631353761
USER	Slaying the dragon	981	START	1584631353810	1584631353810
USER	Slaying the dragon	982	START	1584631353862	1584631353862
USER	Slaying the dragon	983	START	1584631353910	1584631353910
USER	Slaying the dragon	984	START	1584631353959	1584631353959
USER	Slaying the dragon	985	START	1584631354010	1584631354010
USER	Slaying the dragon	986	START	1584631354061	1584631354061
REQUEST	481		Blocking attack	1584631328801	1584631354084	OK	 
REQUEST	482		Blocking attack	1584631328851	1584631354095	OK	 
USER	Slaying the dragon	481	END	1584631328800	1584631354110
USER	Slaying the dragon	987	START	1584631354109	1584631354109
USER	Slaying the dragon	482	END	1584631328851	1584631354120
REQUEST	483		Blocking attack	1584631328900	1584631354131	OK	 
USER	Slaying the dragon	483	END	1584631328900	1584631354161
USER	Slaying the dragon	988	START	1584631354161	1584631354161
REQUEST	484		Blocking attack	1584631328953	1584631354183	OK	 
USER	Slaying the dragon	484	END	1584631328952	1584631354211
USER	Slaying the dragon	989	START	1584631354211	1584631354211
USER	Slaying the dragon	990	START	1584631354260	1584631354260
REQUEST	485		Blocking attack	1584631329000	1584631354271	OK	 
USER	Slaying the dragon	485	END	1584631329000	1584631354301
REQUEST	486		Blocking attack	1584631329052	1584631354307	OK	 
USER	Slaying the dragon	991	START	1584631354312	1584631354312
USER	Slaying the dragon	486	END	1584631329051	1584631354331
REQUEST	487		Blocking attack	1584631329101	1584631354348	OK	 
USER	Slaying the dragon	992	START	1584631354359	1584631354359
USER	Slaying the dragon	487	END	1584631329101	1584631354371
REQUEST	488		Blocking attack	1584631329150	1584631354407	OK	 
USER	Slaying the dragon	993	START	1584631354412	1584631354412
USER	Slaying the dragon	488	END	1584631329150	1584631354430
REQUEST	489		Blocking attack	1584631329201	1584631354449	OK	 
USER	Slaying the dragon	994	START	1584631354462	1584631354462
USER	Slaying the dragon	489	END	1584631329200	1584631354471
REQUEST	490		Blocking attack	1584631329251	1584631354505	OK	 
USER	Slaying the dragon	995	START	1584631354511	1584631354511
USER	Slaying the dragon	490	END	1584631329251	1584631354531
USER	Slaying the dragon	996	START	1584631354562	1584631354562
USER	Slaying the dragon	997	START	1584631354612	1584631354612
USER	Slaying the dragon	998	START	1584631354659	1584631354659
USER	Slaying the dragon	999	START	1584631354711	1584631354711
USER	Slaying the dragon	1000	START	1584631354760	1584631354760
USER	Slaying the dragon	1001	START	1584631354809	1584631354809
USER	Slaying the dragon	1002	START	1584631354861	1584631354861
USER	Slaying the dragon	1003	START	1584631354909	1584631354909
USER	Slaying the dragon	1004	START	1584631354961	1584631354961
USER	Slaying the dragon	1005	START	1584631355011	1584631355011
USER	Slaying the dragon	1006	START	1584631355061	1584631355061
REQUEST	491		Blocking attack	1584631329300	1584631355091	OK	 
REQUEST	492		Blocking attack	1584631329351	1584631355099	OK	 
USER	Slaying the dragon	1007	START	1584631355110	1584631355110
USER	Slaying the dragon	491	END	1584631329299	1584631355120
USER	Slaying the dragon	492	END	1584631329350	1584631355120
REQUEST	493		Blocking attack	1584631329402	1584631355135	OK	 
USER	Slaying the dragon	493	END	1584631329401	1584631355160
USER	Slaying the dragon	1008	START	1584631355160	1584631355160
REQUEST	494		Blocking attack	1584631329451	1584631355187	OK	 
USER	Slaying the dragon	494	END	1584631329451	1584631355210
USER	Slaying the dragon	1009	START	1584631355210	1584631355210
USER	Slaying the dragon	1010	START	1584631355260	1584631355260
REQUEST	495		Blocking attack	1584631329502	1584631355275	OK	 
USER	Slaying the dragon	495	END	1584631329501	1584631355299
USER	Slaying the dragon	1011	START	1584631355310	1584631355310
REQUEST	496		Blocking attack	1584631329550	1584631355313	OK	 
USER	Slaying the dragon	496	END	1584631329549	1584631355340
REQUEST	497		Blocking attack	1584631329602	1584631355353	OK	 
USER	Slaying the dragon	1012	START	1584631355361	1584631355361
USER	Slaying the dragon	497	END	1584631329601	1584631355381
USER	Slaying the dragon	1013	START	1584631355411	1584631355411
REQUEST	498		Blocking attack	1584631329651	1584631355413	OK	 
USER	Slaying the dragon	498	END	1584631329651	1584631355439
REQUEST	499		Blocking attack	1584631329702	1584631355453	OK	 
USER	Slaying the dragon	1014	START	1584631355460	1584631355460
USER	Slaying the dragon	499	END	1584631329702	1584631355482
REQUEST	500		Blocking attack	1584631329751	1584631355509	OK	 
USER	Slaying the dragon	1015	START	1584631355509	1584631355509
USER	Slaying the dragon	500	END	1584631329751	1584631355542
USER	Slaying the dragon	1016	START	1584631355562	1584631355562
USER	Slaying the dragon	1017	START	1584631355611	1584631355611
USER	Slaying the dragon	1018	START	1584631355661	1584631355661
USER	Slaying the dragon	1019	START	1584631355710	1584631355710
USER	Slaying the dragon	1020	START	1584631355760	1584631355760
USER	Slaying the dragon	1021	START	1584631355811	1584631355811
USER	Slaying the dragon	1022	START	1584631355851	1584631355851
USER	Slaying the dragon	1023	START	1584631355901	1584631355901
USER	Slaying the dragon	1024	START	1584631355950	1584631355950
USER	Slaying the dragon	1025	START	1584631356002	1584631356002
USER	Slaying the dragon	1026	START	1584631356049	1584631356049
REQUEST	501		Blocking attack	1584631329800	1584631356096	OK	 
USER	Slaying the dragon	1027	START	1584631356100	1584631356100
REQUEST	502		Blocking attack	1584631329850	1584631356105	OK	 
USER	Slaying the dragon	501	END	1584631329800	1584631356120
USER	Slaying the dragon	502	END	1584631329850	1584631356131
REQUEST	503		Blocking attack	1584631329900	1584631356141	OK	 
USER	Slaying the dragon	1028	START	1584631356150	1584631356150
USER	Slaying the dragon	503	END	1584631329900	1584631356159
REQUEST	504		Blocking attack	1584631329951	1584631356192	OK	 
USER	Slaying the dragon	1029	START	1584631356199	1584631356199
USER	Slaying the dragon	504	END	1584631329951	1584631356220
USER	Slaying the dragon	1030	START	1584631356251	1584631356251
REQUEST	505		Blocking attack	1584631330001	1584631356281	OK	 
USER	Slaying the dragon	1031	START	1584631356300	1584631356300
USER	Slaying the dragon	505	END	1584631330000	1584631356309
REQUEST	506		Blocking attack	1584631330051	1584631356320	OK	 
USER	Slaying the dragon	506	END	1584631330051	1584631356349
USER	Slaying the dragon	1032	START	1584631356349	1584631356349
REQUEST	507		Blocking attack	1584631330101	1584631356358	OK	 
USER	Slaying the dragon	507	END	1584631330100	1584631356381
USER	Slaying the dragon	1033	START	1584631356401	1584631356401
REQUEST	508		Blocking attack	1584631330152	1584631356419	OK	 
USER	Slaying the dragon	508	END	1584631330151	1584631356440
USER	Slaying the dragon	1034	START	1584631356451	1584631356451
REQUEST	509		Blocking attack	1584631330201	1584631356458	OK	 
USER	Slaying the dragon	509	END	1584631330200	1584631356479
USER	Slaying the dragon	1035	START	1584631356502	1584631356502
REQUEST	510		Blocking attack	1584631330252	1584631356519	OK	 
USER	Slaying the dragon	510	END	1584631330250	1584631356541
USER	Slaying the dragon	1036	START	1584631356551	1584631356551
USER	Slaying the dragon	1037	START	1584631356601	1584631356601
USER	Slaying the dragon	1038	START	1584631356651	1584631356651
USER	Slaying the dragon	1039	START	1584631356701	1584631356701
USER	Slaying the dragon	1040	START	1584631356751	1584631356751
USER	Slaying the dragon	1041	START	1584631356801	1584631356801
USER	Slaying the dragon	1042	START	1584631356851	1584631356851
USER	Slaying the dragon	1043	START	1584631356902	1584631356902
USER	Slaying the dragon	1044	START	1584631356951	1584631356951
USER	Slaying the dragon	1045	START	1584631357000	1584631357000
USER	Slaying the dragon	1046	START	1584631357052	1584631357052
USER	Slaying the dragon	1047	START	1584631357101	1584631357101
REQUEST	511		Blocking attack	1584631330301	1584631357102	OK	 
REQUEST	512		Blocking attack	1584631330351	1584631357110	OK	 
USER	Slaying the dragon	512	END	1584631330350	1584631357130
USER	Slaying the dragon	511	END	1584631330300	1584631357130
REQUEST	513		Blocking attack	1584631330401	1584631357147	OK	 
USER	Slaying the dragon	1048	START	1584631357150	1584631357150
USER	Slaying the dragon	513	END	1584631330401	1584631357170
REQUEST	514		Blocking attack	1584631330453	1584631357196	OK	 
USER	Slaying the dragon	1049	START	1584631357200	1584631357200
USER	Slaying the dragon	514	END	1584631330452	1584631357219
USER	Slaying the dragon	1050	START	1584631357250	1584631357250
REQUEST	515		Blocking attack	1584631330502	1584631357284	OK	 
USER	Slaying the dragon	1051	START	1584631357301	1584631357301
USER	Slaying the dragon	515	END	1584631330501	1584631357312
REQUEST	516		Blocking attack	1584631330551	1584631357326	OK	 
USER	Slaying the dragon	516	END	1584631330550	1584631357351
USER	Slaying the dragon	1052	START	1584631357351	1584631357351
REQUEST	517		Blocking attack	1584631330602	1584631357364	OK	 
USER	Slaying the dragon	517	END	1584631330602	1584631357391
USER	Slaying the dragon	1053	START	1584631357401	1584631357401
REQUEST	518		Blocking attack	1584631330650	1584631357422	OK	 
USER	Slaying the dragon	518	END	1584631330650	1584631357450
USER	Slaying the dragon	1054	START	1584631357450	1584631357450
REQUEST	519		Blocking attack	1584631330701	1584631357462	OK	 
USER	Slaying the dragon	519	END	1584631330701	1584631357491
USER	Slaying the dragon	1055	START	1584631357499	1584631357499
REQUEST	520		Blocking attack	1584631330750	1584631357526	OK	 
USER	Slaying the dragon	520	END	1584631330749	1584631357551
USER	Slaying the dragon	1056	START	1584631357551	1584631357551
USER	Slaying the dragon	1057	START	1584631357601	1584631357601
USER	Slaying the dragon	1058	START	1584631357652	1584631357652
USER	Slaying the dragon	1059	START	1584631357701	1584631357701
USER	Slaying the dragon	1060	START	1584631357750	1584631357750
USER	Slaying the dragon	1061	START	1584631357800	1584631357800
USER	Slaying the dragon	1062	START	1584631357852	1584631357852
USER	Slaying the dragon	1063	START	1584631357902	1584631357902
USER	Slaying the dragon	1064	START	1584631357952	1584631357952
USER	Slaying the dragon	1065	START	1584631358002	1584631358002
USER	Slaying the dragon	1066	START	1584631358051	1584631358051
USER	Slaying the dragon	1067	START	1584631358101	1584631358101
REQUEST	521		Blocking attack	1584631330800	1584631358104	OK	 
REQUEST	522		Blocking attack	1584631330851	1584631358111	OK	 
USER	Slaying the dragon	521	END	1584631330800	1584631358129
USER	Slaying the dragon	522	END	1584631330851	1584631358141
USER	Slaying the dragon	1068	START	1584631358150	1584631358150
REQUEST	523		Blocking attack	1584631330901	1584631358151	OK	 
USER	Slaying the dragon	523	END	1584631330900	1584631358182
USER	Slaying the dragon	1069	START	1584631358201	1584631358201
REQUEST	524		Blocking attack	1584631330950	1584631358202	OK	 
USER	Slaying the dragon	524	END	1584631330950	1584631358231
USER	Slaying the dragon	1070	START	1584631358250	1584631358250
REQUEST	525		Blocking attack	1584631331000	1584631358287	OK	 
USER	Slaying the dragon	1071	START	1584631358300	1584631358300
USER	Slaying the dragon	525	END	1584631331000	1584631358312
REQUEST	526		Blocking attack	1584631331051	1584631358329	OK	 
USER	Slaying the dragon	526	END	1584631331051	1584631358351
USER	Slaying the dragon	1072	START	1584631358350	1584631358350
REQUEST	527		Blocking attack	1584631331100	1584631358367	OK	 
USER	Slaying the dragon	527	END	1584631331099	1584631358391
USER	Slaying the dragon	1073	START	1584631358401	1584631358401
REQUEST	528		Blocking attack	1584631331151	1584631358425	OK	 
USER	Slaying the dragon	528	END	1584631331150	1584631358451
USER	Slaying the dragon	1074	START	1584631358451	1584631358451
REQUEST	529		Blocking attack	1584631331200	1584631358467	OK	 
USER	Slaying the dragon	529	END	1584631331200	1584631358491
USER	Slaying the dragon	1075	START	1584631358500	1584631358500
REQUEST	530		Blocking attack	1584631331250	1584631358532	OK	 
USER	Slaying the dragon	1076	START	1584631358550	1584631358550
USER	Slaying the dragon	530	END	1584631331250	1584631358561
USER	Slaying the dragon	1077	START	1584631358602	1584631358602
USER	Slaying the dragon	1078	START	1584631358651	1584631358651
USER	Slaying the dragon	1079	START	1584631358700	1584631358700
USER	Slaying the dragon	1080	START	1584631358750	1584631358750
USER	Slaying the dragon	1081	START	1584631358800	1584631358800
USER	Slaying the dragon	1082	START	1584631358850	1584631358850
USER	Slaying the dragon	1083	START	1584631358901	1584631358901
USER	Slaying the dragon	1084	START	1584631358950	1584631358950
USER	Slaying the dragon	1085	START	1584631358999	1584631358999
USER	Slaying the dragon	1086	START	1584631359051	1584631359051
USER	Slaying the dragon	1087	START	1584631359100	1584631359100
REQUEST	531		Blocking attack	1584631331300	1584631359110	OK	 
REQUEST	532		Blocking attack	1584631331350	1584631359118	OK	 
USER	Slaying the dragon	532	END	1584631331350	1584631359141
USER	Slaying the dragon	531	END	1584631331300	1584631359141
USER	Slaying the dragon	1088	START	1584631359150	1584631359150
REQUEST	533		Blocking attack	1584631331400	1584631359153	OK	 
USER	Slaying the dragon	533	END	1584631331400	1584631359181
USER	Slaying the dragon	1089	START	1584631359201	1584631359201
REQUEST	534		Blocking attack	1584631331452	1584631359209	OK	 
USER	Slaying the dragon	534	END	1584631331452	1584631359241
USER	Slaying the dragon	1090	START	1584631359250	1584631359250
REQUEST	535		Blocking attack	1584631331501	1584631359293	OK	 
USER	Slaying the dragon	1091	START	1584631359300	1584631359300
USER	Slaying the dragon	535	END	1584631331500	1584631359321
REQUEST	536		Blocking attack	1584631331550	1584631359332	OK	 
USER	Slaying the dragon	1092	START	1584631359351	1584631359351
USER	Slaying the dragon	536	END	1584631331550	1584631359360
REQUEST	537		Blocking attack	1584631331601	1584631359370	OK	 
USER	Slaying the dragon	537	END	1584631331600	1584631359390
USER	Slaying the dragon	1093	START	1584631359400	1584631359400
REQUEST	538		Blocking attack	1584631331651	1584631359428	OK	 
USER	Slaying the dragon	538	END	1584631331650	1584631359450
USER	Slaying the dragon	1094	START	1584631359450	1584631359450
REQUEST	539		Blocking attack	1584631331701	1584631359470	OK	 
USER	Slaying the dragon	539	END	1584631331700	1584631359501
USER	Slaying the dragon	1095	START	1584631359501	1584631359501
REQUEST	540		Blocking attack	1584631331750	1584631359534	OK	 
USER	Slaying the dragon	1096	START	1584631359550	1584631359550
USER	Slaying the dragon	540	END	1584631331749	1584631359562
USER	Slaying the dragon	1097	START	1584631359602	1584631359602
USER	Slaying the dragon	1098	START	1584631359651	1584631359651
USER	Slaying the dragon	1099	START	1584631359700	1584631359700
USER	Slaying the dragon	1100	START	1584631359750	1584631359750
USER	Slaying the dragon	1101	START	1584631359801	1584631359801
USER	Slaying the dragon	1102	START	1584631359852	1584631359852
USER	Slaying the dragon	1103	START	1584631359901	1584631359901
USER	Slaying the dragon	1104	START	1584631359950	1584631359950
USER	Slaying the dragon	1105	START	1584631360000	1584631360000
USER	Slaying the dragon	1106	START	1584631360051	1584631360051
USER	Slaying the dragon	1107	START	1584631360100	1584631360100
REQUEST	541		Blocking attack	1584631331802	1584631360115	OK	 
REQUEST	542		Blocking attack	1584631331850	1584631360121	OK	 
USER	Slaying the dragon	541	END	1584631331802	1584631360141
USER	Slaying the dragon	542	END	1584631331849	1584631360151
USER	Slaying the dragon	1108	START	1584631360151	1584631360151
REQUEST	543		Blocking attack	1584631331900	1584631360158	OK	 
USER	Slaying the dragon	543	END	1584631331899	1584631360182
USER	Slaying the dragon	1109	START	1584631360202	1584631360202
REQUEST	544		Blocking attack	1584631331950	1584631360216	OK	 
USER	Slaying the dragon	544	END	1584631331950	1584631360240
USER	Slaying the dragon	1110	START	1584631360250	1584631360250
REQUEST	545		Blocking attack	1584631331999	1584631360299	OK	 
USER	Slaying the dragon	1111	START	1584631360301	1584631360301
USER	Slaying the dragon	545	END	1584631331999	1584631360321
REQUEST	546		Blocking attack	1584631332050	1584631360335	OK	 
USER	Slaying the dragon	1112	START	1584631360351	1584631360351
USER	Slaying the dragon	546	END	1584631332050	1584631360361
REQUEST	547		Blocking attack	1584631332100	1584631360376	OK	 
USER	Slaying the dragon	547	END	1584631332099	1584631360402
USER	Slaying the dragon	1113	START	1584631360402	1584631360402
REQUEST	548		Blocking attack	1584631332150	1584631360432	OK	 
USER	Slaying the dragon	1114	START	1584631360450	1584631360450
USER	Slaying the dragon	548	END	1584631332150	1584631360462
REQUEST	549		Blocking attack	1584631332200	1584631360476	OK	 
USER	Slaying the dragon	549	END	1584631332199	1584631360500
USER	Slaying the dragon	1115	START	1584631360500	1584631360500
REQUEST	550		Blocking attack	1584631332250	1584631360538	OK	 
USER	Slaying the dragon	1116	START	1584631360552	1584631360552
USER	Slaying the dragon	550	END	1584631332249	1584631360559
USER	Slaying the dragon	1117	START	1584631360600	1584631360600
USER	Slaying the dragon	1118	START	1584631360650	1584631360650
USER	Slaying the dragon	1119	START	1584631360701	1584631360701
USER	Slaying the dragon	1120	START	1584631360750	1584631360750
USER	Slaying the dragon	1121	START	1584631360801	1584631360801
USER	Slaying the dragon	1122	START	1584631360851	1584631360851
USER	Slaying the dragon	1123	START	1584631360901	1584631360901
USER	Slaying the dragon	1124	START	1584631360950	1584631360950
USER	Slaying the dragon	1125	START	1584631361000	1584631361000
USER	Slaying the dragon	1126	START	1584631361051	1584631361051
USER	Slaying the dragon	1127	START	1584631361102	1584631361102
REQUEST	551		Blocking attack	1584631332302	1584631361118	OK	 
REQUEST	552		Blocking attack	1584631332350	1584631361128	OK	 
USER	Slaying the dragon	551	END	1584631332301	1584631361141
USER	Slaying the dragon	552	END	1584631332350	1584631361150
USER	Slaying the dragon	1128	START	1584631361150	1584631361150
REQUEST	553		Blocking attack	1584631332402	1584631361163	OK	 
USER	Slaying the dragon	553	END	1584631332401	1584631361191
USER	Slaying the dragon	1129	START	1584631361200	1584631361200
REQUEST	554		Blocking attack	1584631332451	1584631361220	OK	 
USER	Slaying the dragon	554	END	1584631332451	1584631361250
USER	Slaying the dragon	1130	START	1584631361250	1584631361250
USER	Slaying the dragon	1131	START	1584631361300	1584631361300
REQUEST	555		Blocking attack	1584631332500	1584631361305	OK	 
USER	Slaying the dragon	555	END	1584631332500	1584631361330
REQUEST	556		Blocking attack	1584631332550	1584631361341	OK	 
USER	Slaying the dragon	1132	START	1584631361352	1584631361352
USER	Slaying the dragon	556	END	1584631332550	1584631361372
REQUEST	557		Blocking attack	1584631332600	1584631361381	OK	 
USER	Slaying the dragon	1133	START	1584631361400	1584631361400
USER	Slaying the dragon	557	END	1584631332600	1584631361412
REQUEST	558		Blocking attack	1584631332649	1584631361438	OK	 
USER	Slaying the dragon	1134	START	1584631361451	1584631361451
USER	Slaying the dragon	558	END	1584631332649	1584631361461
REQUEST	559		Blocking attack	1584631332701	1584631361478	OK	 
USER	Slaying the dragon	559	END	1584631332700	1584631361501
USER	Slaying the dragon	1135	START	1584631361501	1584631361501
REQUEST	560		Blocking attack	1584631332751	1584631361542	OK	 
USER	Slaying the dragon	1136	START	1584631361550	1584631361550
USER	Slaying the dragon	560	END	1584631332751	1584631361571
USER	Slaying the dragon	1137	START	1584631361599	1584631361599
USER	Slaying the dragon	1138	START	1584631361651	1584631361651
USER	Slaying the dragon	1139	START	1584631361700	1584631361700
USER	Slaying the dragon	1140	START	1584631361751	1584631361751
USER	Slaying the dragon	1141	START	1584631361800	1584631361800
USER	Slaying the dragon	1142	START	1584631361851	1584631361851
USER	Slaying the dragon	1143	START	1584631361900	1584631361900
USER	Slaying the dragon	1144	START	1584631361952	1584631361952
USER	Slaying the dragon	1145	START	1584631362000	1584631362000
USER	Slaying the dragon	1146	START	1584631362051	1584631362051
USER	Slaying the dragon	1147	START	1584631362101	1584631362101
REQUEST	561		Blocking attack	1584631332802	1584631362122	OK	 
REQUEST	562		Blocking attack	1584631332862	1584631362132	OK	 
USER	Slaying the dragon	561	END	1584631332801	1584631362150
USER	Slaying the dragon	1148	START	1584631362150	1584631362150
USER	Slaying the dragon	562	END	1584631332862	1584631362161
REQUEST	563		Blocking attack	1584631332912	1584631362168	OK	 
USER	Slaying the dragon	563	END	1584631332912	1584631362190
USER	Slaying the dragon	1149	START	1584631362200	1584631362200
REQUEST	564		Blocking attack	1584631332960	1584631362226	OK	 
USER	Slaying the dragon	564	END	1584631332960	1584631362252
USER	Slaying the dragon	1150	START	1584631362252	1584631362252
USER	Slaying the dragon	1151	START	1584631362300	1584631362300
REQUEST	565		Blocking attack	1584631333012	1584631362309	OK	 
USER	Slaying the dragon	565	END	1584631333012	1584631362330
REQUEST	566		Blocking attack	1584631333061	1584631362345	OK	 
USER	Slaying the dragon	1152	START	1584631362350	1584631362350
USER	Slaying the dragon	566	END	1584631333060	1584631362370
REQUEST	567		Blocking attack	1584631333112	1584631362385	OK	 
USER	Slaying the dragon	1153	START	1584631362400	1584631362400
USER	Slaying the dragon	567	END	1584631333112	1584631362411
REQUEST	568		Blocking attack	1584631333161	1584631362443	OK	 
USER	Slaying the dragon	1154	START	1584631362450	1584631362450
USER	Slaying the dragon	568	END	1584631333160	1584631362470
REQUEST	569		Blocking attack	1584631333210	1584631362481	OK	 
USER	Slaying the dragon	1155	START	1584631362499	1584631362499
USER	Slaying the dragon	569	END	1584631333210	1584631362512
REQUEST	570		Blocking attack	1584631333261	1584631362548	OK	 
USER	Slaying the dragon	1156	START	1584631362552	1584631362552
USER	Slaying the dragon	570	END	1584631333261	1584631362571
USER	Slaying the dragon	1157	START	1584631362600	1584631362600
USER	Slaying the dragon	1158	START	1584631362651	1584631362651
USER	Slaying the dragon	1159	START	1584631362699	1584631362699
USER	Slaying the dragon	1160	START	1584631362750	1584631362750
USER	Slaying the dragon	1161	START	1584631362800	1584631362800
USER	Slaying the dragon	1162	START	1584631362852	1584631362852
USER	Slaying the dragon	1163	START	1584631362902	1584631362902
USER	Slaying the dragon	1164	START	1584631362951	1584631362951
USER	Slaying the dragon	1165	START	1584631363000	1584631363000
USER	Slaying the dragon	1166	START	1584631363052	1584631363052
USER	Slaying the dragon	1167	START	1584631363101	1584631363101
REQUEST	571		Blocking attack	1584631333310	1584631363130	OK	 
REQUEST	572		Blocking attack	1584631333361	1584631363134	OK	 
USER	Slaying the dragon	571	END	1584631333310	1584631363151
USER	Slaying the dragon	1168	START	1584631363151	1584631363151
USER	Slaying the dragon	572	END	1584631333360	1584631363161
REQUEST	573		Blocking attack	1584631333412	1584631363172	OK	 
USER	Slaying the dragon	573	END	1584631333412	1584631363202
USER	Slaying the dragon	1169	START	1584631363202	1584631363202
REQUEST	574		Blocking attack	1584631333461	1584631363230	OK	 
USER	Slaying the dragon	1170	START	1584631363250	1584631363250
USER	Slaying the dragon	574	END	1584631333461	1584631363261
USER	Slaying the dragon	1171	START	1584631363300	1584631363300
REQUEST	575		Blocking attack	1584631333510	1584631363313	OK	 
USER	Slaying the dragon	575	END	1584631333510	1584631363341
REQUEST	576		Blocking attack	1584631333560	1584631363348	OK	 
USER	Slaying the dragon	1172	START	1584631363351	1584631363351
USER	Slaying the dragon	576	END	1584631333560	1584631363370
REQUEST	577		Blocking attack	1584631333610	1584631363391	OK	 
